id_transakcji;kwota;data_transakcji;id_klienta;id_wycieczki
2222;600.0;2020-06-07;2853;46
2223;800.0;2020-06-07;2022;46
2224;720.0;2020-06-23;1115;46
2225;392.0;2020-06-04;3806;46
2226;680.0;2020-06-21;797;46
2227;720.0;2020-06-15;1770;46
2228;800.0;2020-06-04;3188;46
2229;720.0;2020-06-10;2737;46
2230;680.0;2020-06-05;3182;46
2231;600.0;2020-06-03;1919;46
2232;720.0;2020-06-12;3170;46
2233;680.0;2020-06-21;1672;46
2234;680.0;2020-06-14;3299;46
2235;680.0;2020-06-11;230;46
2236;600.0;2020-06-23;538;46
2237;720.0;2020-06-13;900;46
2238;600.0;2020-06-22;2793;46
2239;720.0;2020-06-14;1589;46
2240;400.0;2020-06-07;1498;46
2241;600.0;2020-06-19;655;46
2242;600.0;2020-06-05;1236;46
2243;720.0;2020-06-22;3514;46
2244;680.0;2020-06-18;2076;46
2245;680.0;2020-06-14;1176;46
2246;800.0;2020-06-13;1053;46
2247;585.0;2021-06-18;1706;47
2248;441.0;2021-06-22;2431;47
2249;765.0;2021-06-19;631;47
2250;675.0;2021-06-16;1240;47
2251;585.0;2021-06-03;708;47
2252;765.0;2021-06-01;101;47
2253;675.0;2021-06-12;2854;47
2254;441.0;2021-06-23;1301;47
2255;765.0;2021-06-18;1118;47
2256;441.0;2021-06-15;2529;47
2257;900.0;2021-06-06;1106;47
2258;765.0;2021-06-18;424;47
2259;675.0;2021-05-31;1949;47
2260;810.0;2021-06-02;175;47
2261;450.0;2021-06-18;186;47
2262;765.0;2021-06-21;3750;47
2263;675.0;2021-06-17;3123;47
2264;900.0;2021-06-11;1087;47
2265;765.0;2021-05-31;578;47
2266;810.0;2021-06-07;2829;47
2267;585.0;2021-06-13;2697;47
2268;441.0;2021-06-03;1136;47
2269;765.0;2021-06-08;2096;47
2270;585.0;2021-06-21;201;47
2271;765.0;2021-06-09;651;47
2272;585.0;2021-06-20;160;47
2273;765.0;2021-06-19;2910;47
2274;675.0;2021-06-22;2136;47
2275;900.0;2021-06-04;2787;47
2276;900.0;2021-06-17;3526;47
2277;450.0;2021-06-04;1339;47
2278;675.0;2021-06-10;2261;47
2279;675.0;2021-06-16;1406;47
2280;675.0;2021-06-20;3233;47
2281;450.0;2021-06-19;2030;47
2282;450.0;2021-06-16;3833;47
2283;450.0;2021-06-01;2594;47
2284;585.0;2021-06-11;1557;47
2285;441.0;2021-06-14;2308;47
2286;675.0;2021-06-01;1876;47
2287;675.0;2021-06-13;2977;47
2288;765.0;2021-06-21;1140;47
2289;900.0;2021-06-14;1877;47
2290;765.0;2021-06-04;861;47
2291;450.0;2021-06-03;1666;47
2292;765.0;2021-06-11;2312;47
2293;810.0;2021-06-22;334;47
2294;675.0;2021-06-01;3722;47
2295;675.0;2021-06-02;466;47
2296;300.0;2023-08-10;511;48
2297;540.0;2023-08-03;2146;48
2298;294.0;2023-08-24;3439;48
2299;294.0;2023-08-13;1874;48
2300;390.0;2023-08-12;949;48
2301;600.0;2023-08-22;2357;48
2302;510.0;2023-08-01;2118;48
2303;294.0;2023-08-11;1258;48
2304;510.0;2023-08-11;3048;48
2305;510.0;2023-08-05;3547;48
2306;450.0;2023-08-03;404;48
2307;600.0;2023-08-20;3764;48
2308;294.0;2023-08-11;3282;48
2309;540.0;2023-08-02;292;48
2310;390.0;2023-08-02;338;48
2311;540.0;2023-08-18;785;48
2312;450.0;2023-08-16;1887;48
2313;450.0;2023-08-06;1487;48
2314;540.0;2023-08-01;2048;48
2315;294.0;2023-08-24;689;48
2316;294.0;2023-08-14;3189;48
2317;450.0;2023-08-21;83;48
2318;390.0;2023-08-02;2425;48
2319;510.0;2023-08-19;3593;48
2320;510.0;2023-08-18;148;48
2321;540.0;2023-08-17;2556;48
2322;600.0;2023-08-19;1345;48
2323;510.0;2023-08-06;2812;48
2324;294.0;2023-08-17;3670;48
2325;510.0;2023-08-19;431;48
2326;450.0;2023-08-09;1600;48
2327;600.0;2023-08-01;1103;48
2328;510.0;2023-08-11;3341;48
2329;294.0;2023-08-19;1991;48
2330;540.0;2023-08-10;2083;48
2331;450.0;2023-08-08;546;48
2332;294.0;2023-08-22;1029;48
2333;450.0;2023-08-16;3052;48
2334;450.0;2023-08-21;2936;48
2335;300.0;2023-08-05;1265;48
2336;540.0;2023-08-10;3647;48
2337;294.0;2023-08-03;774;48
2338;450.0;2023-08-16;1605;48
2339;450.0;2023-08-24;1000;48
2340;450.0;2023-08-09;1209;48
2341;1500.0;2021-06-12;694;49
2342;1700.0;2021-06-22;1259;49
2343;2000.0;2021-06-07;2654;49
2344;2000.0;2021-05-31;685;49
2345;1700.0;2021-06-23;755;49
2346;2000.0;2021-06-10;2554;49
2347;1300.0;2021-06-14;3386;49
2348;2000.0;2021-06-02;496;49
2349;1300.0;2021-06-15;1847;49
2350;1000.0;2021-06-19;305;49
2351;2000.0;2021-06-07;2309;49
2352;1700.0;2021-06-04;2726;49
2353;1700.0;2021-06-17;1547;49
2354;980.0;2021-06-06;2275;49
2355;980.0;2021-06-19;1292;49
2356;1800.0;2021-06-20;18;49
2357;1800.0;2021-06-17;1997;49
2358;1800.0;2021-06-07;2139;49
2359;1700.0;2021-06-18;3362;49
2360;1800.0;2021-06-07;1968;49
2361;980.0;2021-06-02;1278;49
2362;1300.0;2021-06-07;345;49
2363;1700.0;2021-06-08;2771;49
2364;1000.0;2021-06-10;2963;49
2365;1300.0;2021-06-05;1520;49
2366;1300.0;2021-06-14;29;49
2367;1700.0;2021-06-08;523;49
2368;980.0;2021-06-23;759;49
2369;1800.0;2021-05-31;3743;49
2370;1700.0;2021-06-15;2134;49
2371;1500.0;2021-06-09;3339;49
2372;1800.0;2021-06-05;791;49
2373;2000.0;2021-06-03;1679;49
2374;2000.0;2021-06-01;1503;49
2375;2070.0;2021-09-07;918;50
2376;2070.0;2021-09-13;3110;50
2377;2300.0;2021-09-16;3101;50
2378;1725.0;2021-09-21;2409;50
2379;1725.0;2021-09-06;48;50
2380;1955.0;2021-09-17;1077;50
2381;1725.0;2021-09-19;1949;50
2382;1495.0;2021-09-23;1857;50
2383;2300.0;2021-09-14;340;50
2384;1955.0;2021-09-13;3042;50
2385;1150.0;2021-09-19;810;50
2386;1725.0;2021-09-10;909;50
2387;2070.0;2021-09-10;1756;50
2388;2070.0;2021-09-21;3427;50
2389;1127.0;2021-09-15;2529;50
2390;1495.0;2021-09-14;707;50
2391;1955.0;2021-09-12;1080;50
2392;1725.0;2021-09-02;1809;50
2393;1127.0;2021-09-04;3108;50
2394;2300.0;2021-09-21;204;50
2395;1127.0;2021-09-11;33;50
2396;1725.0;2021-09-13;3164;50
2397;1955.0;2021-09-23;1682;50
2398;680.0;2022-07-01;1693;51
2399;600.0;2022-07-15;808;51
2400;392.0;2022-07-18;3102;51
2401;520.0;2022-07-07;142;51
2402;800.0;2022-07-21;2749;51
2403;680.0;2022-07-22;3797;51
2404;680.0;2022-07-16;1813;51
2405;600.0;2022-07-10;1291;51
2406;520.0;2022-07-02;3635;51
2407;720.0;2022-07-03;1388;51
2408;600.0;2022-07-13;2086;51
2409;800.0;2022-07-03;876;51
2410;600.0;2022-07-20;3566;51
2411;392.0;2022-07-11;2195;51
2412;800.0;2022-07-14;3809;51
2413;392.0;2022-07-22;2794;51
2414;680.0;2022-07-20;3248;51
2415;680.0;2022-07-22;3693;51
2416;520.0;2022-07-21;27;51
2417;720.0;2022-07-15;2935;51
2418;680.0;2022-07-06;2839;51
2419;520.0;2022-07-14;1181;51
2420;720.0;2022-07-21;3134;51
2421;720.0;2022-07-13;3501;51
2422;392.0;2022-07-04;2826;51
2423;400.0;2022-07-10;3307;51
2424;720.0;2022-07-22;1643;51
2425;400.0;2022-07-09;3406;51
2426;720.0;2022-07-13;429;51
2427;800.0;2022-07-02;2707;51
2428;800.0;2022-07-19;145;51
2429;680.0;2022-07-11;1994;51
2430;800.0;2022-07-13;3702;51
2431;600.0;2022-07-11;2957;51
2432;800.0;2022-07-15;1247;51
2433;720.0;2022-07-16;1412;51
2434;680.0;2022-07-03;2783;51
2435;720.0;2022-07-06;623;51
2436;680.0;2022-07-01;2078;51
2437;392.0;2022-07-03;1790;51
2438;680.0;2022-07-23;1863;51
2439;680.0;2022-07-13;3691;51
2440;680.0;2022-07-01;3570;51
2441;800.0;2022-07-03;1594;51
2442;520.0;2022-07-20;2968;51
2443;520.0;2022-07-05;558;51
2444;680.0;2022-07-03;2642;51
2445;800.0;2022-07-18;1035;51
2446;600.0;2022-07-01;3551;51
2447;720.0;2022-07-20;3419;51
2448;680.0;2022-07-19;1272;51
2449;400.0;2022-07-17;2915;51
2450;720.0;2022-07-13;1005;51
2451;720.0;2022-07-16;900;51
2452;680.0;2022-07-16;1907;51
2453;720.0;2022-07-19;3075;51
2454;800.0;2022-07-03;2347;51
2455;2040.0;2020-06-05;1396;52
2456;1560.0;2020-06-18;2090;52
2457;2400.0;2020-06-18;3101;52
2458;2160.0;2020-06-10;1821;52
2459;2040.0;2020-06-07;3586;52
2460;2400.0;2020-06-23;1323;52
2461;1176.0;2020-06-13;2870;52
2462;1800.0;2020-06-22;327;52
2463;2160.0;2020-06-02;1554;52
2464;1176.0;2020-06-20;448;52
2465;2160.0;2020-06-10;1190;52
2466;2400.0;2020-06-03;787;52
2467;2040.0;2020-06-16;2014;52
2468;2040.0;2020-06-19;3433;52
2469;2400.0;2020-06-11;1192;52
2470;2160.0;2020-06-18;3172;52
2471;2040.0;2020-06-21;3650;52
2472;2400.0;2020-06-05;2351;52
2473;2160.0;2020-06-11;3187;52
2474;1200.0;2020-06-02;2000;52
2475;1176.0;2020-06-22;2608;52
2476;1200.0;2020-06-06;1681;52
2477;2400.0;2020-06-11;1831;52
2478;1800.0;2020-06-01;1386;52
2479;2040.0;2020-06-17;3368;52
2480;1560.0;2020-06-05;2446;52
2481;2400.0;2020-06-05;846;52
2482;1800.0;2020-06-23;296;52
2483;2160.0;2020-06-10;2935;52
2484;2400.0;2020-06-01;236;52
2485;2160.0;2020-06-19;3098;52
2486;2400.0;2020-06-07;3516;52
2487;1800.0;2020-06-04;2073;52
2488;1176.0;2020-06-03;2277;52
2489;2160.0;2020-06-19;2881;52
2490;2160.0;2020-06-13;2695;52
2491;2160.0;2020-06-04;3844;52
2492;1800.0;2020-06-02;341;52
2493;1800.0;2020-06-05;2391;52
2494;1800.0;2020-06-07;1696;52
2495;2040.0;2020-06-03;2069;52
2496;1800.0;2020-06-22;3684;52
2497;1560.0;2020-06-11;1771;52
2498;2040.0;2020-06-16;2407;52
2499;2160.0;2020-06-19;3572;52
2500;2040.0;2020-06-16;3321;52
2501;1800.0;2020-06-22;1406;52
2502;1176.0;2020-05-31;1097;52
2503;2160.0;2020-06-23;1622;52
2504;2160.0;2020-06-15;2619;52
2505;2040.0;2020-06-16;3333;52
2506;1200.0;2020-06-01;1585;52
2507;2160.0;2020-06-06;1399;52
2508;1800.0;2020-06-13;181;52
2509;1800.0;2020-06-07;2501;52
2510;2160.0;2020-06-14;2135;52
2511;2040.0;2020-06-13;2971;52
2512;2400.0;2020-06-16;3202;52
2513;1200.0;2020-06-12;3099;52
2514;2040.0;2020-06-07;1037;52
2515;1800.0;2020-06-20;254;52
2516;1176.0;2020-06-03;1343;52
2517;2040.0;2020-06-04;2130;52
2518;1615.0;2020-08-03;1140;53
2519;1615.0;2020-08-07;3726;53
2520;1615.0;2020-08-18;1995;53
2521;1425.0;2020-08-19;2325;53
2522;931.0;2020-08-10;2507;53
2523;1425.0;2020-08-02;251;53
2524;1615.0;2020-08-13;3397;53
2525;1235.0;2020-08-06;1847;53
2526;1710.0;2020-08-01;3545;53
2527;1710.0;2020-08-21;1409;53
2528;1235.0;2020-08-15;1461;53
2529;1425.0;2020-08-20;3070;53
2530;931.0;2020-08-19;2107;53
2531;1425.0;2020-08-06;3499;53
2532;1900.0;2020-08-12;728;53
2533;950.0;2020-08-13;1119;53
2534;1425.0;2020-08-19;3712;53
2535;1710.0;2020-08-13;3686;53
2536;1900.0;2020-08-03;2070;53
2537;1235.0;2020-08-10;1675;53
2538;1235.0;2020-08-12;1212;53
2539;1615.0;2020-08-21;430;53
2540;1710.0;2020-08-14;2193;53
2541;1615.0;2020-08-19;2194;53
2542;1615.0;2020-08-10;998;53
2543;1900.0;2020-08-07;2847;53
2544;931.0;2020-08-02;2976;53
2545;1615.0;2020-08-21;1534;53
2546;950.0;2020-08-09;315;53
2547;931.0;2020-08-18;390;53
2548;1615.0;2020-08-07;3736;53
2549;1425.0;2020-08-24;2692;53
2550;1710.0;2020-08-02;3549;53
2551;1235.0;2020-08-19;2567;53
2552;1425.0;2020-08-10;1868;53
2553;1710.0;2020-08-01;1955;53
2554;1900.0;2020-08-22;2544;53
2555;1710.0;2020-08-19;440;53
2556;1615.0;2020-08-04;3111;53
2557;1235.0;2020-08-07;865;53
2558;1235.0;2020-08-08;352;53
2559;1615.0;2020-08-05;1891;53
2560;1710.0;2020-08-16;1366;53
2561;1900.0;2020-08-04;1671;53
2562;1615.0;2020-08-09;1551;53
2563;1615.0;2020-08-16;3705;53
2564;1615.0;2020-08-15;1753;53
2565;1710.0;2020-08-18;1590;53
2566;1235.0;2020-08-19;3176;53
2567;1615.0;2020-08-22;2586;53
2568;931.0;2020-08-14;1595;53
2569;1425.0;2020-08-14;1424;53
2570;1235.0;2020-08-13;606;53
2571;1425.0;2020-08-09;2576;53
2572;1900.0;2020-08-02;1238;53
2573;2160.0;2023-06-04;1844;54
2574;2040.0;2023-06-18;1072;54
2575;2160.0;2023-06-05;2860;54
2576;1800.0;2023-06-19;1170;54
2577;2160.0;2023-06-04;1307;54
2578;2040.0;2023-06-15;1849;54
2579;1800.0;2023-06-03;1789;54
2580;2040.0;2023-06-01;2115;54
2581;1176.0;2023-06-06;807;54
2582;2400.0;2023-06-21;1426;54
2583;1800.0;2023-06-11;1209;54
2584;2400.0;2023-06-16;850;54
2585;2040.0;2023-06-16;2063;54
2586;2160.0;2023-06-05;718;54
2587;2040.0;2023-06-03;1593;54
2588;2400.0;2023-06-05;1644;54
2589;1560.0;2023-06-12;2243;54
2590;2400.0;2023-06-21;1628;54
2591;2040.0;2023-06-22;3275;54
2592;1560.0;2023-06-04;213;54
2593;1560.0;2023-06-15;833;54
2594;1560.0;2023-06-14;3637;54
2595;2160.0;2023-06-19;3639;54
2596;1176.0;2023-05-31;3006;54
2597;2400.0;2023-06-14;1446;54
2598;2160.0;2023-06-04;95;54
2599;2160.0;2023-06-20;1661;54
2600;2400.0;2023-06-02;1048;54
2601;2160.0;2023-06-10;1173;54
2602;1560.0;2023-06-10;2975;54
2603;1176.0;2023-06-07;1256;54
2604;1560.0;2023-06-14;1177;54
2605;2400.0;2023-06-15;1188;54
2606;2040.0;2023-06-16;2754;54
2607;2040.0;2023-06-22;3240;54
2608;2040.0;2023-06-02;3012;54
2609;735.0;2020-06-08;3592;55
2610;735.0;2020-06-21;263;55
2611;1275.0;2020-06-02;2066;55
2612;1125.0;2020-06-04;3298;55
2613;1275.0;2020-06-08;1752;55
2614;975.0;2020-06-15;3720;55
2615;1350.0;2020-06-12;364;55
2616;1350.0;2020-06-18;3263;55
2617;735.0;2020-06-03;3124;55
2618;735.0;2020-06-23;1658;55
2619;1275.0;2020-06-03;2359;55
2620;1275.0;2020-06-22;1780;55
2621;735.0;2020-05-31;1204;55
2622;1275.0;2020-06-01;2219;55
2623;735.0;2020-06-10;2708;55
2624;1350.0;2020-06-07;792;55
2625;1500.0;2020-06-21;3790;55
2626;1125.0;2020-06-05;2387;55
2627;1350.0;2020-06-22;1143;55
2628;1350.0;2020-06-09;3314;55
2629;735.0;2020-06-13;1674;55
2630;750.0;2020-06-15;3616;55
2631;975.0;2020-06-01;2790;55
2632;975.0;2020-06-14;3832;55
2633;1350.0;2020-06-20;3050;55
2634;735.0;2020-06-11;3375;55
2635;1275.0;2020-06-16;2674;55
2636;1530.0;2024-06-20;3534;56
2637;1445.0;2024-06-01;1954;56
2638;1275.0;2024-06-14;3259;56
2639;833.0;2024-06-15;3310;56
2640;1530.0;2024-06-09;1905;56
2641;1530.0;2024-06-08;1604;56
2642;1530.0;2024-06-02;1881;56
2643;1105.0;2024-06-01;309;56
2644;1530.0;2024-06-16;281;56
2645;1530.0;2024-06-04;402;56
2646;1275.0;2024-06-22;3582;56
2647;833.0;2024-06-14;872;56
2648;1445.0;2024-06-01;738;56
2649;1445.0;2024-06-14;1873;56
2650;1445.0;2024-06-03;761;56
2651;1105.0;2024-06-10;3277;56
2652;1105.0;2024-06-10;2618;56
2653;1530.0;2024-06-01;3528;56
2654;1105.0;2024-06-03;3271;56
2655;1275.0;2024-06-07;2375;56
2656;1445.0;2024-06-19;1322;56
2657;1275.0;2024-06-06;1878;56
2658;1445.0;2024-06-17;2020;56
2659;1700.0;2024-06-21;2547;56
2660;1530.0;2024-06-07;1411;56
2661;1530.0;2024-06-12;1115;56
2662;1530.0;2024-06-18;2125;56
2663;1530.0;2024-06-12;67;56
2664;1530.0;2024-06-10;1614;56
2665;1275.0;2024-06-12;1092;56
2666;1105.0;2024-06-23;1662;56
2667;1700.0;2024-06-20;415;56
2668;1530.0;2024-06-18;3196;56
2669;1445.0;2024-06-17;1208;56
2670;1445.0;2024-06-06;1574;56
2671;1275.0;2024-06-22;2719;56
2672;1105.0;2024-06-17;1972;56
2673;1445.0;2024-06-01;2891;56
2674;833.0;2024-06-13;1284;56
2675;833.0;2024-06-08;579;56
2676;850.0;2024-06-09;2486;56
2677;1350.0;2022-07-07;542;57
2678;1500.0;2022-07-03;1921;57
2679;1125.0;2022-07-15;2972;57
2680;1125.0;2022-07-06;1638;57
2681;1350.0;2022-07-15;911;57
2682;1275.0;2022-07-13;866;57
2683;735.0;2022-07-23;2011;57
2684;1125.0;2022-07-23;1179;57
2685;1350.0;2022-07-17;3351;57
2686;1125.0;2022-07-16;64;57
2687;1275.0;2022-07-12;3199;57
2688;1275.0;2022-07-11;2644;57
2689;1500.0;2022-07-20;569;57
2690;1350.0;2022-07-13;2403;57
2691;1275.0;2022-07-13;3709;57
2692;735.0;2022-07-19;3592;57
2693;1350.0;2022-07-24;475;57
2694;1275.0;2022-07-10;2266;57
2695;1500.0;2022-07-20;2718;57
2696;1125.0;2022-07-12;1267;57
2697;1350.0;2022-07-05;3840;57
2698;750.0;2022-07-07;1544;57
2699;1500.0;2022-07-16;3576;57
2700;1125.0;2022-07-14;766;57
2701;975.0;2022-07-05;1606;57
2702;1125.0;2022-07-01;361;57
2703;1125.0;2022-07-21;600;57
2704;1125.0;2022-07-10;2247;57
2705;735.0;2022-07-05;3006;57
2706;1500.0;2022-07-01;2216;57
2707;1500.0;2022-07-07;3766;57
2708;1275.0;2022-07-24;1142;57
2709;1275.0;2022-07-12;676;57
2710;1500.0;2022-07-03;1231;57
2711;1275.0;2022-07-10;468;57
2712;1350.0;2022-07-19;2809;57
2713;735.0;2022-07-17;545;57
2714;1125.0;2022-07-07;551;57
2715;1125.0;2022-07-06;3603;57
2716;1500.0;2022-07-11;3763;57
2717;1350.0;2022-07-23;285;57
2718;1500.0;2022-07-21;433;57
2719;1125.0;2022-07-24;2468;57
2720;735.0;2022-07-23;1990;57
2721;1350.0;2022-07-17;3844;57
2722;1275.0;2022-07-06;652;57
2723;1350.0;2022-07-10;3161;57
2724;735.0;2022-07-16;2827;57
2725;1500.0;2022-07-20;3202;57
2726;1350.0;2022-07-01;2050;57
2727;735.0;2022-07-05;2609;57
2728;1125.0;2022-07-11;2998;57
2729;1275.0;2022-07-23;784;57
2730;1275.0;2022-07-15;3151;57
2731;1350.0;2022-07-11;662;57
2732;1275.0;2022-07-24;3777;57
2733;1500.0;2022-07-02;590;57
2734;735.0;2022-07-15;2529;57
2735;1275.0;2022-07-14;2614;57
2736;1125.0;2022-07-11;2796;57
2737;1125.0;2022-07-23;3097;57
2738;1350.0;2022-07-21;3477;57
2739;1125.0;2022-07-14;2814;57
2740;1125.0;2022-07-15;3119;57
2741;735.0;2022-07-20;1124;57
2742;765.0;2024-07-19;3490;58
2743;810.0;2024-07-05;446;58
2744;810.0;2024-07-10;1189;58
2745;765.0;2024-07-18;1001;58
2746;900.0;2024-07-18;3681;58
2747;765.0;2024-07-06;523;58
2748;441.0;2024-07-21;2645;58
2749;810.0;2024-07-05;2679;58
2750;675.0;2024-07-01;1236;58
2751;765.0;2024-07-09;2480;58
2752;810.0;2024-07-15;1374;58
2753;765.0;2024-07-18;1210;58
2754;441.0;2024-07-21;1278;58
2755;900.0;2024-07-08;3489;58
2756;810.0;2024-07-10;2410;58
2757;810.0;2024-07-23;111;58
2758;450.0;2024-07-16;207;58
2759;765.0;2024-07-18;3538;58
2760;441.0;2024-07-12;164;58
2761;675.0;2024-07-08;391;58
2762;450.0;2024-07-22;1635;58
2763;810.0;2024-07-16;3075;58
2764;765.0;2024-07-23;2052;58
2765;765.0;2024-07-04;2168;58
2766;765.0;2024-07-14;2828;58
2767;810.0;2024-07-02;2454;58
2768;450.0;2024-07-16;2448;58
2769;675.0;2024-07-03;3258;58
2770;585.0;2024-07-09;2715;58
2771;810.0;2024-07-07;1003;58
2772;765.0;2024-07-16;1830;58
2773;810.0;2024-07-16;2805;58
2774;441.0;2024-07-13;535;58
2775;900.0;2024-07-12;1503;58
2776;675.0;2024-07-01;1639;58
2777;441.0;2024-07-06;1136;58
2778;765.0;2024-07-23;1039;58
2779;765.0;2024-07-10;2459;58
2780;441.0;2024-07-21;689;58
2781;765.0;2024-07-06;491;58
2782;810.0;2024-07-10;2739;58
2783;810.0;2024-07-05;582;58
2784;585.0;2024-07-20;1729;58
2785;585.0;2024-07-20;3441;58
2786;585.0;2024-07-08;185;58
2787;810.0;2024-07-05;2106;58
2788;900.0;2024-07-07;3766;58
2789;900.0;2024-07-01;3184;58
2790;810.0;2024-07-09;1822;58
2791;900.0;2024-07-08;2713;58
2792;441.0;2024-07-03;1584;58
2793;810.0;2024-07-09;2193;58
2794;810.0;2024-07-05;1046;58
2795;900.0;2024-07-09;589;58
2796;810.0;2024-07-24;522;58
2797;810.0;2024-07-19;955;58
2798;765.0;2024-07-05;3691;58
2799;675.0;2024-07-14;1670;58
2800;900.0;2024-07-20;1768;58
2801;675.0;2024-07-23;1221;58
2802;675.0;2024-07-20;2375;58
2803;441.0;2024-07-04;463;58
2804;675.0;2024-07-16;2325;58
2805;810.0;2024-07-20;3587;58
2806;675.0;2024-07-10;1945;58
2807;441.0;2024-07-08;1960;58
2808;540.0;2023-07-23;2255;59
2809;510.0;2023-07-10;3221;59
2810;300.0;2023-07-20;641;59
2811;450.0;2023-07-13;1583;59
2812;510.0;2023-07-03;2006;59
2813;540.0;2023-07-07;287;59
2814;540.0;2023-07-09;2410;59
2815;450.0;2023-07-03;2649;59
2816;510.0;2023-07-10;896;59
2817;600.0;2023-07-06;1264;59
2818;294.0;2023-07-07;882;59
2819;450.0;2023-07-02;3850;59
2820;510.0;2023-07-04;2735;59
2821;600.0;2023-07-22;944;59
2822;600.0;2023-07-13;482;59
2823;294.0;2023-07-21;2721;59
2824;294.0;2023-07-05;1346;59
2825;510.0;2023-07-20;2710;59
2826;300.0;2023-07-16;305;59
2827;294.0;2023-07-03;3606;59
2828;450.0;2023-07-20;26;59
2829;540.0;2023-07-06;2344;59
2830;510.0;2023-07-01;2184;59
2831;294.0;2023-07-12;356;59
2832;300.0;2023-07-24;1953;59
2833;300.0;2023-07-04;591;59
2834;450.0;2023-07-19;2640;59
2835;294.0;2023-07-09;196;59
2836;450.0;2023-07-21;1109;59
2837;510.0;2023-07-02;3797;59
2838;540.0;2023-07-11;1422;59
2839;510.0;2023-07-17;1042;59
2840;294.0;2023-07-19;351;59
2841;510.0;2023-07-18;3290;59
2842;510.0;2023-07-17;1824;59
2843;510.0;2023-07-13;3776;59
2844;510.0;2023-07-04;91;59
2845;510.0;2023-07-15;777;59
2846;510.0;2023-07-01;49;59
2847;390.0;2023-07-12;3220;59
2848;294.0;2023-07-20;774;59
2849;390.0;2023-07-12;2902;59
2850;300.0;2023-07-01;318;59
2851;600.0;2023-07-07;3710;59
2852;450.0;2023-07-05;393;59
2853;510.0;2023-07-04;2292;59
2854;540.0;2023-07-02;3231;59
2855;510.0;2023-07-24;486;59
2856;510.0;2023-07-11;1435;59
2857;975.0;2022-06-10;2068;60
2858;975.0;2022-06-23;3277;60
2859;1350.0;2022-06-15;2029;60
2860;1125.0;2022-06-14;3733;60
2861;1275.0;2022-06-11;3319;60
2862;975.0;2022-06-20;3402;60
2863;975.0;2022-06-20;2513;60
2864;975.0;2022-06-05;632;60
2865;1125.0;2022-06-09;1354;60
2866;1275.0;2022-06-07;1034;60
2867;1275.0;2022-05-31;1625;60
2868;1350.0;2022-06-18;2467;60
2869;1350.0;2022-06-20;2991;60
2870;750.0;2022-06-20;1642;60
2871;1275.0;2022-06-21;2899;60
2872;1275.0;2022-06-19;1568;60
2873;1500.0;2022-06-18;2458;60
2874;735.0;2022-06-02;2011;60
2875;735.0;2022-06-11;2592;60
2876;735.0;2022-06-07;3646;60
2877;1500.0;2022-06-23;2646;60
2878;1350.0;2022-06-12;886;60
2879;1350.0;2022-06-18;3534;60
2880;1350.0;2022-06-16;2630;60
2881;1275.0;2022-06-10;3597;60
2882;1125.0;2022-06-02;2375;60
2883;1275.0;2022-06-18;1288;60
2884;1500.0;2022-06-12;980;60
2885;975.0;2022-06-04;712;60
2886;1350.0;2022-06-21;501;60
2887;1275.0;2022-06-02;3433;60
2888;1500.0;2022-06-21;3657;60
2889;1275.0;2022-06-02;2019;60
2890;735.0;2022-06-02;3205;60
2891;735.0;2022-06-09;2157;60
2892;735.0;2022-06-12;2182;60
2893;1500.0;2022-06-09;1044;60
2894;1350.0;2022-06-07;1571;60
2895;1350.0;2022-06-10;3308;60
2896;975.0;2022-06-12;3713;60
2897;1275.0;2022-06-23;3146;60
2898;1500.0;2022-06-05;133;60
2899;1125.0;2022-06-11;369;60
2900;1125.0;2022-06-08;2694;60
2901;1500.0;2022-06-16;3032;60
2902;1350.0;2022-06-13;455;60
2903;1275.0;2022-06-04;135;60
2904;1500.0;2022-06-23;2914;60
2905;1350.0;2022-06-02;947;60
2906;1500.0;2022-06-04;1153;60
2907;1710.0;2020-08-07;2970;61
2908;1615.0;2020-08-23;1407;61
2909;1900.0;2020-08-10;1048;61
2910;1235.0;2020-08-05;3178;61
2911;1235.0;2020-08-17;2189;61
2912;1425.0;2020-08-05;2776;61
2913;931.0;2020-08-21;2827;61
2914;1710.0;2020-08-07;2337;61
2915;1615.0;2020-08-22;1413;61
2916;1235.0;2020-08-22;3537;61
2917;1615.0;2020-08-01;664;61
2918;1710.0;2020-08-22;2886;61
2919;931.0;2020-08-14;1882;61
2920;1615.0;2020-08-16;1546;61
2921;1615.0;2020-08-09;348;61
2922;1900.0;2020-08-22;2636;61
2923;1710.0;2020-08-21;2500;61
2924;1615.0;2020-08-19;2856;61
2925;1425.0;2020-08-08;2491;61
2926;1235.0;2020-08-03;152;61
2927;1425.0;2020-08-03;3087;61
2928;1235.0;2020-08-12;942;61
2929;1615.0;2020-08-09;887;61
2930;1615.0;2020-08-23;149;61
2931;1425.0;2020-08-06;538;61
2932;931.0;2020-08-18;2560;61
2933;1425.0;2020-08-22;2424;61
2934;833.0;2023-08-08;3673;62
2935;1530.0;2023-08-09;3636;62
2936;1445.0;2023-08-09;2142;62
2937;1445.0;2023-08-05;3395;62
2938;1275.0;2023-08-01;1320;62
2939;1275.0;2023-08-08;2352;62
2940;1445.0;2023-08-04;2271;62
2941;1530.0;2023-08-01;1733;62
2942;1275.0;2023-08-11;3233;62
2943;1445.0;2023-08-12;2564;62
2944;1530.0;2023-08-04;2950;62
2945;1275.0;2023-08-13;2026;62
